地段位置或門牌,總價(萬元),總面積(坪),型態,屋齡,樓別/樓高,車位數,房間數,廳數,衛浴數,管理組織,電梯,公園,火車站,美術館,音樂廳,國民運動中心,捷運,博物館,醫院,圖書館,賣場,國小,國中,轉運站,工業區,汙水處理廠,垃圾區,發電廠,墓地,機場,殯儀館,高鐵,高速&快速道路,
臺中市潭子區中山路一段１５巷６號十一樓之２,358,14.46,住宅大樓(11層含以上有電梯),14,3,0,3,2,1,1,1,0.292640978,1.049926799,6.583785789,4.283091495,2.326736308,0.700990026,4.363174587,2.115557086,1.850006845,0.677828235,0.700990026,1.170398741,6.875817813,9.765481947,7.761523281,4.051506567,12.77273984,2.51142637,10.90415657,4.066483481,12.24955518,1.495651812,
臺中市潭子區榮興街８３巷２６弄２號三樓,730,34.99,華廈(10層含以下有電梯),29,1,0,3,2,2,1,1,0.398238831,1.045768634,6.491106633,4.235487726,2.329062907,0.805942487,4.309060142,2.105835615,1.807109225,0.769927561,0.805942487,1.137624155,6.780112542,9.66225079,7.695459497,3.945702403,12.8496909,2.564013561,10.83868173,4.023935439,12.17387221,1.503385574,
臺中市潭子區合作街３８巷４０號六樓,870,49.96,住宅大樓(11層含以上有電梯),23,2,1,4,2,2,1,1,0.117340835,2.767415341,8.064416901,6.03815589,1.041546089,1.694433692,4.914134104,1.623531505,1.134623813,0.533050844,1.694433692,2.924633527,8.298410214,10.9274519,8.678893285,5.100086526,11.15848395,0.768456237,10.23482881,5.822689079,13.90398339,0.422412771,
臺中市潭子區興華一路３７２巷４９號五樓,630,33.89,華廈(10層含以下有電梯),27,1,1,3,2,1,1,1,0.220143227,2.309769124,8.299943555,6.866789889,0.438291297,2.937911586,3.655948105,2.918854985,0.34659607,0.141541366,2.8153543,3.139411388,8.457310361,10.75530383,7.886121093,5.028013901,11.02069039,1.297891574,8.933994372,6.690900831,14.33674282,1.761307008,
臺中市潭子區合作街３８巷３２號九樓,1020,48.54,住宅大樓(11層含以上有電梯),23,2,1,3,2,2,1,1,0.127865441,2.789399606,8.09474441,6.063199885,1.050958701,1.709794054,4.905464853,1.609647251,1.130120176,0.550050168,1.709794054,2.948587228,8.328925729,10.95777501,8.703523011,5.130416904,11.12854022,0.740632627,10.24487135,5.847071832,13.93300434,0.427098174,
臺中市潭子區興華一路３７２巷６４號四樓,753,34.44,華廈(10層含以下有電梯),27,1,1,3,2,2,1,1,0.273103377,2.276844032,8.305429049,6.900692122,0.484414956,2.993904868,3.605268628,2.98191439,0.401040107,0.117471834,2.772362673,3.118155496,8.459144363,10.74071242,7.844430917,5.02275804,11.0291971,1.356026967,8.871578061,6.726751855,14.34920253,1.780724224,
臺中市潭子區得福街１１３巷２９號二樓,688,31.19,華廈(10層含以下有電梯),30,1,1,2,2,2,1,1,0.227674935,1.715299935,6.398073897,4.607924056,1.831155684,1.464838143,4.634057045,2.674783968,1.608539738,0.554152606,1.029583891,1.700952263,6.636644575,9.343602796,7.596978979,3.53552117,12.82242333,2.4156572,10.0685656,4.432810448,12.2660125,0.746139124,
臺中市潭子區中山路二段２８３巷２號二樓之１,900,43.43,住宅大樓(11層含以上有電梯),16,1,1,3,2,2,1,1,0.215017489,2.640631481,8.226550051,6.575892396,0.326616197,2.487580688,4.088481214,2.431312917,0.310759253,0.204160074,2.487580688,3.383272392,8.41215025,10.83577269,8.186849892,5.049499327,11.01351429,0.897981859,9.414281357,6.38538101,14.20237134,1.291379736,
臺中市潭子區勝利十三街１３號五樓,650,39.47,華廈(10層含以下有電梯),27,1,1,3,2,2,1,1,0.284625301,2.427044998,8.115923288,6.760174503,0.425545596,2.94633848,3.69456217,3.039432469,0.549156585,0.08102654,2.830151686,3.290099108,8.266572658,10.54265859,7.672681665,4.826231891,11.22693175,1.476237021,8.804092452,6.59159203,14.16712675,1.613029552,
臺中市潭子區福潭路３１３巷１４號十樓,745,37.73,華廈(10層含以下有電梯),26,2,0,3,2,2,1,1,0.241385144,2.781880632,8.477443374,6.602247214,0.812799686,2.292693158,4.345789074,1.981114526,0.641804604,0.450276057,2.292693158,3.404862924,8.687038504,11.20324716,8.673637929,5.390679895,10.73444964,0.40800388,9.886473607,6.393654112,14.38532722,0.994014384,
臺中市潭子區中山路一段６５號四樓,1415,59.28,住宅大樓(11層含以上有電梯),7,1,1,4,2,2,1,1,0.26337028,1.373292684,6.776136759,4.587102961,2.005848195,0.779989021,4.659050481,2.070958067,2.158800224,0.460486498,0.779989021,1.486458377,7.051673855,9.878012098,8.036935837,4.114728793,12.5259033,2.215024536,10.67815813,4.37569884,12.50211275,1.22613449,
臺中市潭子區和平路３３巷１７號六樓之３,880,38.92,華廈(10層含以下有電梯),22,2,1,3,2,2,1,1,0.109803497,1.734434856,6.544709711,4.704709151,1.736363761,1.372791506,4.738316691,2.533314681,1.749429891,0.403387767,1.180631349,1.747459547,6.785435368,9.494261239,7.714870109,3.684743795,12.67877945,2.274164523,10.11145279,4.523124337,12.40161363,0.767967638,
臺中市潭子區興華一路１４１巷２６號三樓之３,900,37.75,華廈(10層含以下有電梯),21,1,1,3,2,2,1,1,0.144470252,2.950571297,7.706123158,6.047201568,0.426093731,2.108379412,4.514862108,2.38346264,0.835398997,0.244879266,2.108379412,3.030945814,7.901381433,10.38570936,7.939598399,4.576629342,11.51778935,1.211486788,9.511535015,5.861640706,13.66575509,1.108978223,
臺中市潭子區勝利九街２１號七樓之２,580,29.45,華廈(10層含以下有電梯),28,2,0,3,2,2,1,1,0.120662353,2.711337598,7.894888708,6.468730616,0.20421249,2.664040738,3.994532249,2.85405147,0.610784491,0.344466891,2.567927807,3.517569567,8.058119826,10.39900813,7.675043186,4.64567905,11.39992835,1.409591484,8.999062128,6.297545095,13.92427369,1.346983351,
臺中市潭子區勝利九街５２號六樓,680,33.15,華廈(10層含以下有電梯),26,2,1,3,2,2,1,1,0.205027893,2.632686144,7.932725996,6.553820913,0.301411139,2.777005953,3.891829748,2.956143814,0.624124361,0.267117952,2.629330141,3.489571494,8.089403257,10.40010946,7.620253139,4.662627736,11.38430401,1.477026758,8.893141671,6.38555922,13.97447734,1.410408298,
臺中市潭子區復興路二段２１巷４號一樓,880,27.27,公寓(5樓含以下無電梯),38,1,0,3,2,2,0,0,0.295903836,2.997971087,8.200059376,6.330483102,0.712163344,2.076026707,4.517072529,1.953955192,0.735279945,0.362955635,2.076026707,3.237846776,8.412980511,10.95215992,8.511459744,5.133651585,11.01106023,0.632603935,9.889430106,6.124783009,14.10303454,0.821471349,
臺中市潭子區人和路３７巷２號十一樓之５,1260,50.62,住宅大樓(11層含以上有電梯),1,3,1,3,2,2,1,1,0.689588604,1.975795924,8.842900751,7.261622145,0.881686045,3.103440703,3.503179923,2.772092431,0.387559282,0.51023896,2.574869839,2.69757565,9.010892587,11.33503418,8.416697747,5.598048103,10.44782807,1.023553342,9.199326694,7.070518823,14.85221613,1.829440531,
臺中市潭子區大明一路４２號四樓之３,650,33.22,華廈(10層含以下有電梯),27,1,1,3,2,1,1,1,0.258482684,3.607016865,5.665903574,5.380931597,2.725951099,3.320434398,5.081997589,1.811684561,1.017260376,1.256873302,1.142018087,2.669241347,5.740032576,7.841142938,5.400622537,2.230667961,13.91379726,3.586673992,8.150109791,5.324304668,11.81750566,0.515062244,
臺中市潭子區中山路一段９號十六樓之３,758,37.76,住宅大樓(11層含以上有電梯),27,3,0,3,2,2,1,1,0.270072052,0.918642092,6.549124199,4.178676061,2.462929018,0.661408232,4.265547029,1.985035096,1.74376025,0.603291582,0.661408232,1.057703929,6.84959148,9.768844743,7.677481329,4.081483705,12.84282211,2.616313125,11.03155136,3.957365264,12.17926499,1.588528692,
臺中市潭子區中山路一段１５巷７號十二樓,790,38.98,住宅大樓(11層含以上有電梯),27,3,1,3,2,2,1,1,0.273057452,1.02704639,6.588110206,4.269595527,2.351663981,0.679527274,4.351646574,2.09314535,1.835688859,0.651165908,0.679527274,1.15389206,6.882030588,9.778008202,7.753839932,4.068994515,12.7765194,2.524494312,10.93508783,4.05156356,12.24550098,1.504870705,
臺中市潭子區得才街５５號五樓,557,25.46,住宅大樓(11層含以上有電梯),29,1,0,3,2,1,1,1,0.20381346,1.479732133,6.598200502,4.571193444,1.914374594,1.070713971,4.623708771,2.32927868,1.974248085,0.38124212,1.070713971,1.532877798,6.859143792,9.639434071,7.95720561,3.856113617,12.65993346,2.289219894,10.42191536,4.374850288,12.38561293,1.07740526,
臺中市潭子區興華一路４２２巷２３號,650,24.13,公寓(5樓含以下無電梯),28,1,1,3,2,2,1,0,0.248795061,2.334199614,8.238521722,6.844957328,0.444946337,2.965005381,3.644927138,2.988310707,0.438075103,0.051414892,2.821419048,3.181351764,8.391904116,10.67481659,7.792810322,4.955512065,11.09610121,1.384614881,8.859830527,6.672462587,14.28354185,1.717671786,
臺中市潭子區中山路一段７巷２２號五樓,860,42.51,住宅大樓(11層含以上有電梯),30,1,1,3,2,2,1,1,0.317946746,0.905106535,6.475375306,4.135663748,2.468976297,0.741794591,4.217806766,1.969460963,1.701899237,0.680539762,0.741794591,1.021165694,6.774003512,9.689194367,7.621917971,4.001259167,12.90460574,2.658447774,10.98690278,3.917997756,12.11728306,1.638096552,
臺中市潭子區和平路８７巷６弄２９號二樓,365,29.15,公寓(5樓含以下無電梯),31,1,0,3,2,2,0,0,0.298627547,1.942318588,6.636247086,4.887489167,1.551216267,1.523430987,4.914340345,2.576713898,1.729641779,0.431635044,1.232503869,1.953208202,6.864175737,9.521555143,7.622900476,3.699663296,12.57714871,2.16894827,9.928902559,4.710886082,12.52928493,0.586873918,
臺中市潭子區榮興街８３巷１２弄３號二樓,660,32.2,華廈(10層含以下有電梯),29,1,0,3,2,2,1,1,0.367881299,1.058742535,6.524926123,4.260964963,2.315016085,0.776412361,4.336066972,2.120994122,1.831167818,0.75133097,0.776412361,1.158763542,6.814125523,9.6958843,7.725119927,3.977791589,12.81790159,2.536894688,10.84800969,4.048170151,12.20538235,1.509607124,
臺中市潭子區中山路一段６９號十一樓之１,1230,47.48,住宅大樓(11層含以上有電梯),7,3,1,3,2,2,1,1,0.268163264,1.397439985,6.787741148,4.608541914,1.98146925,0.794340323,4.679685051,2.068017964,2.180880019,0.436559831,0.794340323,1.509377473,7.061926539,9.883097581,8.055553104,4.116593156,12.51024424,2.194968642,10.65869677,4.397685713,12.51860995,1.209575178,
臺中市潭子區雅潭路二段２０２巷３０號四樓,630,32.77,華廈(10層含以下有電梯),28,1,0,3,3,2,1,1,1.097489806,2.552045354,7.857123613,6.922355094,1.193702852,3.550581896,3.438907216,2.593381713,1.378523916,0.901930944,2.556523588,3.50791589,7.958910877,10.02591714,6.895053127,4.458260918,11.72377205,2.321337902,8.006897069,6.786221613,13.97972828,1.770243778,
臺中市北區中清路一段８２２之１１３號,100,10.67,住宅大樓(11層含以上有電梯),40,2,0,1,0,1,1,1,0.204166321,3.08817864,2.991081811,2.189756864,2.091857875,0.221757964,1.616797845,0.382478976,1.861848128,0.455534185,0.221757964,0.147136237,3.323034197,6.467527416,4.51424852,1.999421505,16.32012551,5.92368263,11.09141074,2.267149761,8.760523054,3.190123827,
臺中市北區北平四街５號十五樓之１３,989,35.65,住宅大樓(11層含以上有電梯),3,3,2,1,0,1,1,1,0.132023294,3.170250321,2.926031971,2.29500459,2.202153561,0.118642879,1.655094453,0.264619486,1.973636173,0.476834193,0.118642879,0.181308823,3.245947852,6.368299554,4.531347349,1.896100645,16.35703826,5.898647264,10.99921713,2.378797204,8.741442011,3.130001061,
臺中市北區育德路１００號十九樓之５,3498,92.67,住宅大樓(11層含以上有電梯),12,3,2,4,2,2,1,1,0.322686446,2.478929164,2.197451249,0.924192245,1.002999332,1.791574917,0.615617645,0.018069158,0.91806099,0.318705643,0.169933998,0.627255913,3.435037618,6.815989787,3.268403192,3.265580671,17.13181933,6.978149954,12.65873556,1.177301661,7.804200613,4.132117967,
臺中市北區一中街５０號十二樓之１６,818,39.82,住宅大樓(11層含以上有電梯),32,3,0,5,1,2,1,1,0.406558061,1.217597754,2.311666362,0.814224587,0.994509273,2.676587634,0.995442872,0.603697606,0.258248022,0.261908009,0.305026448,0.807862616,4.741892848,6.607380672,3.406538002,3.404744845,16.30967787,7.431058413,14.05712679,0.901184507,8.027623768,2.846474544,
臺中市北區進化北路３６５號１４樓之１,1250,77.44,住宅大樓(11層含以上有電梯),26,3,1,5,2,2,1,1,0.498499952,2.32630812,2.913854528,0.910355893,0.80083581,1.186002586,0.763472488,0.505602625,0.575194192,0.202359682,0.484701905,0.815141072,3.903399574,7.245823727,3.997027184,3.287379688,16.50684793,6.256842601,12.34135413,0.978954648,8.5336777,3.88754799,
臺中市北區育樂街６０號十五樓之５,1265,46.75,住宅大樓(11層含以上有電梯),3,3,1,3,2,2,1,1,0.10683828,1.050157489,3.468692162,0.986639903,0.826566465,1.509134491,1.266659756,0.609746915,0.923756833,0.129747902,0.692617928,0.5914724,5.24652241,7.292640808,4.593878444,4.541812121,15.34445004,6.165233375,13.39470871,0.681509064,9.23222201,2.469989,
臺中市北區民權路３４９巷４之１號,450,24.52,公寓(5樓含以下無電梯),42,1,0,2,2,1,1,0,0.208026591,2.614018942,1.824961569,1.301043549,1.426161414,1.945046878,0.292902473,0.490087098,1.37427386,0.245544124,0.389115907,0.712957799,3.057201582,6.440727446,2.853006453,2.850069721,17.58528711,7.019874109,12.72394975,1.585066037,7.349805274,4.173525241,
臺中市北區進化北路３６７號１２樓之１５,310,17.73,住宅大樓(11層含以上有電梯),28,3,0,1,1,1,1,1,0.262226743,1.646097651,2.381100435,0.158868002,0.386751513,1.997308227,0.232778795,0.20419168,0.538801418,0.534561991,0.575146666,0.209997909,4.233641244,7.382258687,3.508870711,3.506516698,16.47440602,6.932309798,13.28266634,0.462381148,8.139103223,3.306779686,
臺中市北區忠明七街３０號四樓之５,730,23.27,華廈(10層含以下有電梯),9,1,0,2,2,2,1,1,0.071872918,3.226960592,2.407631097,1.672698251,1.691110535,1.192231549,0.569669442,0.358258206,1.531782725,0.573125102,0.437623366,0.667487103,2.843574263,6.186700002,3.469705543,2.820422255,17.22794612,6.388626912,11.94531877,1.878660852,7.803331221,3.76496628,
臺中市北區柳川西路四段１號七樓２１號,168,7.33,住宅大樓(11層含以上有電梯),36,2,0,1,0,1,1,1,0.183978876,1.515287838,1.773542842,0.817986955,1.054686111,2.642112575,0.766820734,0.676242334,0.601726453,0.264673073,0.3744795,0.712977102,4.094234542,7.0270702,2.897681998,2.895540638,16.91522519,7.606570904,13.72385417,1.080881858,7.53604005,3.504085535,
臺中市北區陝西路２９號二樓之３,1328,44.14,華廈(10層含以下有電梯),11,1,1,3,2,2,1,1,0.116666791,3.579865466,2.440020376,2.060155569,2.029496256,0.706952829,1.086396985,0.634152932,1.83225273,0.143356481,0.331578513,0.478425895,2.814050447,6.064764565,3.918044683,2.293609631,16.93778835,5.98250678,11.42112323,2.217593525,8.135457381,3.559471327,
臺中市北區育樂街５６號四樓之８,720,22.1,住宅大樓(11層含以上有電梯),3,1,0,1,1,1,1,1,0.061484221,1.042077584,3.53906069,1.059483077,0.897834419,1.484099993,1.338790066,0.664735133,0.989276165,0.199583441,0.68180802,0.628732562,5.313515913,7.291743969,4.663830791,4.573587256,15.27208301,6.121062057,13.40630911,0.754265394,9.302188665,2.423940851,
臺中市北區民權路３４９巷２之１號,450,24.9,公寓(5樓含以下無電梯),42,1,0,2,2,1,0,0,0.203423949,2.609212367,1.828018229,1.292743496,1.417866719,1.949319653,0.298790915,0.482613641,1.366204337,0.242099026,0.381224129,0.720344594,3.065303011,6.448854396,2.857561363,2.854628162,17.57709921,7.025699101,12.72642361,1.576746195,7.35593074,4.180989703,
臺中市北區國豐街１２７巷４號,350,25.84,公寓(5樓含以下無電梯),40,1,0,3,2,1,0,0,0.257817004,0.818452071,3.862322457,1.367962598,1.188434583,1.310926635,1.634332046,0.809824625,1.100880834,0.504180918,0.621786429,0.90782312,5.558579635,7.401294582,4.98747529,4.625823353,14.98077906,5.855135971,13.35569235,1.061720598,9.625826721,2.335587322,
臺中市北區漢口路五段５８號５樓之１,530,26.86,公寓(5樓含以下無電梯),18,1,0,3,2,2,0,0,0.329937354,1.751999321,3.705438487,1.329796445,1.104221154,0.632123272,1.377668615,0.767286219,0.865480825,0.399398034,0.607241001,0.953709741,4.65489843,7.945197575,4.809649244,3.412565214,15.68302184,5.49540056,12.23050246,1.176973184,9.37536269,3.351438986,
臺中市北區北平路二段３０巷４８之２號５樓,620,28.15,公寓(5樓含以下無電梯),36,1,0,3,2,2,0,0,0.306999514,3.088120679,2.97385622,1.973842666,1.882200527,0.436464297,1.435845536,0.554846358,1.655006384,0.416434126,0.352707004,0.180587076,3.332082389,6.531708011,4.352400147,2.216503828,16.40686184,6.022693476,11.31234261,2.059870421,8.648839659,3.400683444,
臺中市北區國強街２４巷４之１號,560,25.39,公寓(5樓含以下無電梯),39,1,0,3,0,3,0,0,0.458598436,0.818379075,3.881520586,1.504443394,1.374463758,1.6974665,1.665998453,0.81436726,1.47883977,0.275994072,0.683647478,0.794823812,5.80722647,7.009630451,4.994044851,4.992109153,14.83111341,6.12612734,13.76488098,1.210845634,9.624753095,1.944860505,
臺中市北區育德路１３１巷６號五樓之２,370,16.58,公寓(5樓含以下無電梯),39,1,0,2,2,1,0,0,0.376021183,2.432766567,2.080380954,0.89294261,1.002078124,1.921946367,0.582473051,0.140382568,0.948739529,0.347858529,0.203386485,0.58268839,3.45354282,6.8372221,3.160803432,3.158023137,17.15827801,7.091339306,12.78431512,1.166065367,7.713318736,4.09337569,
臺中市北區育德路８８號七樓之５,3206,99.82,住宅大樓(11層含以上有電梯),11,2,2,3,2,2,1,1,0.219275077,2.343605821,2.223948717,0.788745458,0.872565017,1.868919056,0.480198372,0.121188729,0.800978494,0.449572937,0.258665832,0.492861973,3.567663919,6.949337465,3.310871084,3.308115504,17.01461279,6.946750844,12.74550886,1.044511267,7.869057218,3.99665992,
臺中市北區育樂街３９號七樓之１,1075,42.9,住宅大樓(11層含以上有電梯),5,2,1,2,2,1,1,1,0.067439887,0.984625818,3.473508544,1.011643802,0.863125484,1.56069182,1.298466829,0.585332524,0.97262247,0.179689172,0.721250101,0.547742594,5.291478846,7.229150967,4.597162419,4.59504972,15.3158797,6.202425774,13.4604544,0.709278112,9.235384168,2.40785687,
臺中市北區中清路一段７２６巷６號四樓之７,890,40.86,華廈(10層含以下有電梯),33,1,1,3,2,2,1,1,0.272364721,3.074514602,2.993196897,1.832815209,1.743389336,0.577871557,1.342143284,0.601738645,1.517580203,0.429705915,0.470968014,0.309246979,3.366978521,6.596409771,4.268303097,2.357883548,16.44308107,6.069506415,11.45254244,1.922027758,8.599491093,3.528372895,
臺中市北區榮華街２１巷６之４號,405,16.54,公寓(5樓含以下無電梯),43,1,0,7,0,7,0,0,0.506095853,1.596774718,3.144007769,0.627859113,0.391228835,1.373236659,0.79096721,0.603775628,0.325780307,0.129744186,0.079409504,0.831007898,4.627163896,7.736074006,4.269093202,3.958461161,15.89179752,6.17099533,12.90965544,0.42176646,8.888360879,3.11301504,
臺中市北區育樂街６２號四樓之２,888,28.21,住宅大樓(11層含以上有電梯),3,1,0,2,2,1,1,1,0.11091011,1.076568047,3.498482514,1.009068547,0.842994255,1.473233872,1.285239581,0.646669153,0.931306675,0.145016736,0.659187212,0.628364424,5.255770039,7.321970611,4.624110754,4.524887218,15.32536503,6.127841766,13.36896993,0.703179453,9.262387966,2.478485118,
臺中市北區育樂街５６號四樓之１６,710,22.1,住宅大樓(11層含以上有電梯),3,1,0,1,1,1,1,1,0.061484221,1.042077584,3.53906069,1.059483077,0.897834419,1.484099993,1.338790066,0.664735133,0.989276165,0.199583441,0.68180802,0.628732562,5.313515913,7.291743969,4.663830791,4.573587256,15.27208301,6.121062057,13.40630911,0.754265394,9.302188665,2.423940851,
臺中市北區青島一街３３之２號,1000,58.69,華廈(10層含以下有電梯),31,1,1,3,2,1,1,1,0.330425506,2.905970535,3.174450757,2.174462801,2.05850913,0.321992793,1.733925194,0.526211482,1.823348685,0.307752811,0.321992793,0.318647269,3.505873379,6.639766969,4.648935407,2.029575976,16.14598415,5.752967432,11.08276085,2.227342033,8.925119079,3.123730684,
臺中市北區文心路四段１８２號７樓之１１,800,27.21,住宅大樓(11層含以上有電梯),26,2,1,3,2,2,1,1,0.316965431,2.779625612,3.304438386,2.189358601,2.060945221,0.419398209,1.834802227,0.633069078,1.823275691,0.251219805,0.419398209,0.448550044,3.633681318,6.756201511,4.7567214,2.044638419,16.01799407,5.626769759,11.06207619,2.224305517,9.048810906,3.066938789,
臺中市北區博館東街２１號二樓,910,44.68,華廈(10層含以下有電梯),27,1,1,3,2,2,1,1,0.421149664,2.719441958,1.559657429,1.668021376,1.81178814,1.921786922,0.267337327,0.8948251,1.303641206,0.348609537,0.305983196,0.563325252,2.748088143,6.121822797,2.520427249,2.51737723,17.97785689,6.892616675,12.78122319,1.961971362,6.966173778,3.884324176,
臺中市北區益華街１２０巷９之１號,590,23.84,公寓(5樓含以下無電梯),40,1,0,3,2,2,0,0,0.335103045,1.318082083,3.496281167,0.957256836,0.736032074,1.20560543,1.169568281,0.774680769,0.722089491,0.181793783,0.374566433,0.931123642,5.008040056,7.686392786,4.624062821,4.14516934,15.49597077,5.925912131,12.99216275,0.677217912,9.252800111,2.84115111,
臺中市北區榮華街１５巷５之２號,600,30.27,公寓(5樓含以下無電梯),43,1,0,4,2,2,0,0,0.473718614,1.566038389,3.113733615,0.591404314,0.355530042,1.415750583,0.765688085,0.581786635,0.313586709,0.158261299,0.09703242,0.804143792,4.628166846,7.696898406,4.239491118,3.990857713,15.90076921,6.210470588,12.94805254,0.378915282,8.860903536,3.092926681,
臺中市北區東成三街３５０號六樓之１,520,25.27,住宅大樓(11層含以上有電梯),27,2,0,2,2,1,1,1,0.751919678,0.575861366,4.28430909,1.917425121,1.779454245,1.770735929,1.70158318,1.052151329,1.542035825,0.40394754,0.557907406,0.781383908,6.202285194,7.002894267,5.392071319,5.269192458,14.41600138,5.950714999,13.88756965,1.621004666,10.01733763,1.70828122,
臺中市北區尚德街７７巷１１之３號,610,31.97,公寓(5樓含以下無電梯),40,1,0,3,2,2,0,0,0.111732837,2.308334847,2.481810792,0.761913548,0.773134212,1.616784642,0.496263308,0.3015354,0.639197359,0.338544637,0.286817934,0.533186469,3.685915027,7.058133797,3.567664886,3.489914803,16.83609994,6.688904221,12.59549011,0.959590984,8.118278319,3.93733343,
臺中市北區三民路三段８９巷３８之３號,456,28.55,公寓(5樓含以下無電梯),37,1,0,2,2,2,0,0,0.377794216,1.185275858,2.038307651,0.889834535,1.104841104,2.783759997,0.989490897,0.684407257,0.337631858,0.381304856,0.228423816,0.941423819,4.537290371,6.645664815,3.134444298,3.132629253,16.58115579,7.621834619,14.05482816,1.052812548,7.758288681,3.094113505,
臺中市北區錦中街２２之５號５樓,545,27.88,華廈(10層含以下有電梯),44,1,0,3,2,2,1,1,0.129643909,1.047289596,3.031745271,0.603360433,0.519066371,1.833389967,0.908644207,0.263550373,0.707322088,0.35278119,0.634976854,0.391403831,4.940577587,7.155680329,4.155971592,4.153843141,15.73551356,6.543450819,13.49138203,0.332860836,8.794307597,2.646185509,
臺中市北區國強街２４巷１６之２號,488,25.39,公寓(5樓含以下無電梯),39,1,0,3,2,1,0,0,0.496865012,0.814174736,3.910597079,1.540583778,1.411981776,1.716553278,1.648255859,0.813696675,1.496542618,0.248927375,0.692771043,0.82064915,5.845173779,6.991357774,5.022020015,5.020098105,14.7966631,6.125751253,13.79071585,1.247724716,9.651671874,1.909967624,
臺中市北區青島東街７號８樓之１,980,36.14,住宅大樓(11層含以上有電梯),15,2,1,2,1,1,1,1,0.236841099,2.758200234,3.314360919,2.109574165,1.980220043,0.472243872,1.787518996,0.680320282,1.742468045,0.172665594,0.472243872,0.451083108,3.652437054,6.794465544,4.713625994,2.124982809,16.03229481,5.646415616,11.14178421,2.143390525,9.025237407,3.139895968,
臺中市北區中清路一段６０８號二十樓之１８,344,15.83,住宅大樓(11層含以上有電梯),23,3,1,1,0,1,1,1,0.23183746,3.10246,2.949347639,1.740906229,1.661282031,0.678566285,1.232141118,0.491186993,1.440056712,0.485641561,0.53790339,0.393493915,3.334982003,6.588134692,4.16046258,2.455702571,16.52905735,6.162104012,11.55832767,1.842600021,8.50757731,3.643921462,
臺中市北區育樂街５６號十二樓之３,1180,38.51,住宅大樓(11層含以上有電梯),3,3,1,2,2,1,1,1,0.061484221,1.042077584,3.53906069,1.059483077,0.897834419,1.484099993,1.338790066,0.664735133,0.989276165,0.199583441,0.68180802,0.628732562,5.313515913,7.291743969,4.663830791,4.573587256,15.27208301,6.121062057,13.40630911,0.754265394,9.302188665,2.423940851,
臺中市北區崇德路一段１３３巷１８之１號,860,25.32,公寓(5樓含以下無電梯),41,1,0,4,0,4,0,0,0.529266721,1.846352975,3.078478812,0.667197912,0.454398221,1.231249411,0.72244581,0.527520078,0.247175621,0.132262486,0.186277304,0.771904506,4.397041523,7.752378616,4.195078098,3.715420702,16.09172203,6.156112741,12.69662024,0.574164789,8.793673726,3.37339852,
臺中市北區梅川東路三段１９７之１２號,65,8.4,公寓(5樓含以下無電梯),40,1,0,1,1,1,0,0,0.261174062,2.280223395,2.16139658,0.73465852,0.842786203,1.943989001,0.42379268,0.202572684,0.798926854,0.499833866,0.282794278,0.427178334,3.612301275,6.995721312,3.2569926,3.254283322,17.00251802,7.011284419,12.84552308,1.006029972,7.829448424,3.938469756,
臺中市北區榮華街２１巷５之３號,435,17.64,公寓(5樓含以下無電梯),43,1,0,4,4,4,1,0,0.493809391,1.585070287,3.135122736,0.616493876,0.380086196,1.387835453,0.783799527,0.597722859,0.322868347,0.139940393,0.085043165,0.823274821,4.629324978,7.722118948,4.260470591,3.970566101,15.89297356,6.183513654,12.92341197,0.407549251,8.880554246,3.104556477,
臺中市北區榮華街２１巷２之４號,440,19.28,公寓(5樓含以下無電梯),43,1,0,4,4,4,1,0,0.495985101,1.585516948,3.156857193,0.6376947,0.401422589,1.375313169,0.805286342,0.618846734,0.342299351,0.143792539,0.096263643,0.844886967,4.644368615,7.729748228,4.282196938,3.96921775,15.87476145,6.163268798,12.91669784,0.424715091,8.902191455,3.098260772,
臺中市北區北平四街５號十二樓之２,848,27.21,住宅大樓(11層含以上有電梯),3,3,1,1,0,1,1,1,0.132023294,3.170250321,2.926031971,2.29500459,2.202153561,0.118642879,1.655094453,0.264619486,1.973636173,0.476834193,0.118642879,0.181308823,3.245947852,6.368299554,4.531347349,1.896100645,16.35703826,5.898647264,10.99921713,2.378797204,8.741442011,3.130001061,
臺中市北區太原一街１０號１４樓之６,1086,46.05,住宅大樓(11層含以上有電梯),27,3,1,3,2,2,1,1,0.244697881,3.568229653,2.206941589,2.018707135,2.024655199,0.889706405,0.833694756,0.683149061,1.852135394,0.45716337,0.086688196,0.652952005,2.610787087,5.915613605,3.608169403,2.521545529,17.23972164,6.035071758,11.63277897,2.213212826,7.824129271,3.456571187,
臺中市北區學士路２４８巷３５號６樓之２２,193,9.57,華廈(10層含以下有電梯),27,2,0,1,0,1,1,1,0.523607974,2.004204507,2.939002272,0.665633519,0.506610385,1.25579179,0.623808538,0.446230742,0.268149148,0.153601469,0.380764462,0.677203147,4.181820866,7.538079834,4.047101258,3.585160691,16.30384248,6.258817483,12.60758542,0.671263063,8.629335329,3.562094109,
臺中市北區太平路１００號１１樓之３,615,38.27,住宅大樓(11層含以上有電梯),28,3,0,3,2,2,1,1,0.216785205,1.507940535,1.969328321,0.667454345,0.902544197,2.536383429,0.683961017,0.500774257,0.65597326,0.455467623,0.193148424,0.632061369,4.245961225,6.988755327,3.091626265,3.089522801,16.71747505,7.460612694,13.72330324,0.90700598,7.729791378,3.326602723,
