地段位置或門牌,總價(萬元),總面積(坪),總價/總面積,型態,屋齡,樓別/樓高,車位數,房間數,廳數,衛浴數,管理組織,電梯,公園,火車站,美術館,音樂廳,國民運動中心,捷運站,博物館,醫院,圖書館,賣場,國小,國中,轉運站,工業區,汙水處理廠,垃圾場,發電廠,墓地,殯儀館,機場,高速/快速道路,高鐵,
桃園市桃園區民生里2鄰民生路306之2號,830,35.24,23.55278093,住宅大樓(11層含以上有電梯),14,1,1,2,2,1,1,1,0.640818437,0.837503154,2.919978741,1.575618052,0.849152052,8.88189094,0.89134265,0.49107352,0.403756262,0.492709678,0.255574497,0.734198072,0.737582922,1.699259439,1.35313269,2.938473305,5.850092969,1.470946333,2.807577026,12.18383332,4.658376396,10.12570287,
桃園市桃園區中聖里5鄰國際路一段1193號,550,23.35,23.55460385,住宅大樓(11層含以上有電梯),24,1,0,2,2,1,1,1,1.399176058,2.621362419,2.205462392,2.853356078,3.409315338,7.165979066,3.451820184,2.122198011,0.438041074,0.077170194,0.369836193,0.816093707,2.256510928,3.462436091,3.340501191,3.988238852,7.99184796,3.831624646,4.445503908,11.43904635,3.455187878,7.975080645,
桃園市桃園區福元里12鄰大業路一段170號,800,33.96,23.55712603,住宅大樓(11層含以上有電梯),17,2,0,3,2,2,1,1,0.201980619,2.074416913,4.207680956,2.133139107,1.154635197,7.922803319,1.156504993,1.006856251,0.748290203,0.511191487,0.100445448,0.386149753,2.037019483,2.715243874,2.328380446,1.664353339,4.619240748,1.075434,1.560888232,11.51873723,4.474828925,10.32145067,
桃園市中壢區三民里11鄰環西路二段219號,1730,73.39,23.57269383,住宅大樓(11層含以上有電梯),7,1,1,3,2,2,1,1,1.421113838,1.85566206,6.157946502,1.724942393,0.407331808,1.045947323,5.249722204,0.972230983,2.84746232,0.940806677,0.760450795,0.925839078,1.098828139,3.193916349,5.23776654,4.838717172,15.7825749,5.8919491,2.081508792,12.97385902,2.382365292,5.448328318,
桃園市中壢區復華里27鄰長興街150巷2號,1290,54.71,23.57887041,住宅大樓(11層含以上有電梯),7,2,1,3,2,2,1,1,0.188657745,3.261735794,5.02921968,2.779567568,3.629811375,2.9713044,5.509501121,1.199320492,0.944380767,0.339088339,0.19616224,0.231602846,3.365471651,1.281154286,2.797401433,2.152805272,12.08304042,5.284226425,2.376529111,11.99857308,2.157386563,5.843539752,
桃園市中壢區水尾里22鄰環北路363巷5號,1230,52.15,23.58581016,公寓(5樓含以下無電梯),32,1,0,4,4,2,0,0,1.009542602,1.423152408,5.869652067,0.901476942,1.004069418,0.417948744,5.161291532,0.606510124,3.085618898,0.161118235,0.486850349,0.816627391,1.44060531,1.951120164,4.194376261,3.706212559,14.52439569,5.454332706,1.166577567,12.59382841,2.642156848,5.349428689,
桃園市龜山區樂善里21鄰文善街60號,900,38.15,23.59108781,華廈(10層含以下有電梯),8,1,1,3,2,2,1,1,7.680165303,10.11132393,8.044216622,9.395057223,8.542203561,1.132374737,2.576834954,1.383570346,2.400285847,1.084291503,0.656049874,1.123461385,1.689394516,0.697569486,1.734348223,6.980406784,2.625023748,0.360253238,7.772581473,15.01450421,1.287774294,9.581541405,
桃園市中壢區文化里34鄰長春五路62號,1500,63.55,23.60346184,住宅大樓(11層含以上有電梯),12,2,1,3,2,2,1,1,0.14290011,3.631799219,5.179031592,3.090538997,3.685566499,2.976562915,5.005468106,1.935614451,0.99253567,0.163698049,0.369101553,0.929377298,3.720945786,0.881899881,2.055661622,1.41456822,11.82144406,4.522695511,2.118500849,11.2384177,1.467884214,5.134869971,
桃園市桃園區文中里19鄰文中三路86號,640,27.1,23.61623616,住宅大樓(11層含以上有電梯),2,2,1,2,1,1,1,1,0.517419008,2.751637121,2.99996823,2.461269166,3.162947577,7.54874787,3.268900687,2.099786549,1.220622871,0.503151258,0.331862734,0.253181244,2.372909486,3.699501228,3.488417642,4.060816121,7.337948633,3.395124987,3.721894746,10.66612134,2.80927372,7.749937341,
桃園市桃園區莊敬里17鄰中正路1390號,1065,45.09,23.61942781,住宅大樓(11層含以上有電梯),27,2,1,4,2,2,1,1,0.13286323,4.18449295,3.089410723,0.585206158,1.010403794,6.580139451,2.317424145,1.242820925,0.193661795,0.297971942,0.269558226,0.814860212,0.828754398,5.072728747,4.711500945,2.911337044,5.227156991,1.978366948,1.875674257,8.887318068,2.308407406,8.32123162,
桃園市中壢區忠福里10鄰南園二路296巷32號,830,35.14,23.61980649,住宅大樓(11層含以上有電梯),7,2,1,2,1,1,1,1,0.496290467,2.096683147,5.245647679,1.530297253,1.585933881,0.864473072,4.614870645,1.117774961,3.030259857,0.816771035,0.775906801,0.213749137,2.131595623,1.300698971,3.475511484,3.006777058,13.89618864,4.79225525,0.503965789,11.92018902,1.913907905,4.795879556,
桃園市中壢區忠福里11鄰南園二路296巷35號,800,33.86,23.62669817,住宅大樓(11層含以上有電梯),3,2,1,2,2,1,1,1,0.566768182,2.072254137,5.253146071,1.51162188,1.518355437,0.796760641,4.607937909,1.109128754,3.104189816,0.784246936,0.845818418,0.182211482,2.10328886,1.371114546,3.531371602,3.068721083,13.96553525,4.808264414,0.509609726,11.94010548,1.962023417,4.790225463,
桃園市龜山區大同里15鄰德明路25號,220,9.31,23.63050483,華廈(10層含以下有電梯),18,1,0,1,0,1,1,1,1.814576136,2.947187367,4.702484448,2.885831394,2.554775262,7.276102565,2.439923226,1.009841809,0.690810328,0.693314171,0.805503386,1.166000993,3.317400932,2.211497087,2.236532882,4.06654533,5.848576253,1.79344201,4.738422353,15.01992131,7.844603078,12.45881902,
桃園市八德區大勇里36鄰東勇一路50號,1700,71.94,23.63080345,住宅大樓(11層含以上有電梯),13,1,0,4,2,2,1,1,1.517069457,2.879270962,1.020623,2.26346181,4.056095617,8.448511019,2.251252131,2.097651354,0.901582842,0.613987374,0.400082498,0.090951831,2.88195754,2.753439857,3.015941725,6.42629107,9.328031732,3.715239299,6.409820204,14.66042371,6.65980712,10.67958413,
桃園市桃園區西埔里9鄰永安路1216巷6號,552,23.35,23.64025696,住宅大樓(11層含以上有電梯),11,2,0,2,1,1,1,1,1.509463411,4.222903616,4.701247374,2.005089747,2.856754742,6.668238836,3.952949455,2.6948485,1.879491969,1.718922336,0.725874643,1.465416103,2.879836518,5.19928768,3.485934548,3.762981325,7.240408226,3.551940633,3.673088936,8.953476179,1.100546864,6.668238836,
桃園市中壢區中山里14鄰榮安十五街35巷22號,400,16.92,23.64066194,住宅大樓(11層含以上有電梯),26,2,0,2,1,1,1,1,1.423834183,3.484841665,4.327450963,3.206615274,4.397390651,3.880686686,4.055724192,0.351535307,0.735678892,0.398737813,0.339806056,0.80752234,3.606504456,2.755130186,4.186070429,3.555778178,12.27524363,6.484627877,3.649576425,13.38352295,3.692992703,7.378388832,
桃園市中壢區仁義里23鄰福州二街520號,920,38.91,23.64430738,住宅大樓(11層含以上有電梯),9,1,1,3,2,1,1,1,0.479261631,1.864190158,5.851483484,1.302368433,2.027478138,1.401081302,5.322587159,0.879500143,2.368515898,0.412626135,0.900652624,1.062309319,1.943320082,1.230584384,3.564128083,2.996775541,13.60171273,5.332428598,1.268246393,12.39466048,2.198994068,5.494938905,
桃園市桃園區慈文里27鄰蓮華街71號,830,35.1,23.64672365,住宅大樓(11層含以上有電梯),28,1,0,3,2,2,1,1,0.096153289,2.639895495,3.903198229,1.137392929,1.707843824,8.266109988,2.541362524,1.246226221,1.534892807,0.372910104,0.154246255,0.328156282,2.343455389,3.590506093,3.265142654,3.019999975,5.883538031,1.956087053,2.250811091,10.28934298,2.777686365,8.518355233,
桃園市八德區福興里2鄰建德路512號,1220,51.59,23.6479938,住宅大樓(11層含以上有電梯),8,3,1,3,2,2,1,1,2.618695835,6.063552757,4.514213002,6.099797706,7.432623167,7.12644098,1.295121262,3.863460042,0.746073936,1.567862787,0.752919435,0.778732845,6.172801833,6.449558869,4.676380887,7.128001875,13.25012078,3.951666663,7.211223614,16.74801861,5.167804538,11.08562003,
桃園市蘆竹區南興里1鄰南福街229之2號,1030,43.52,23.66727941,住宅大樓(11層含以上有電梯),6,3,1,2,2,1,1,1,0.213755378,5.739347762,1.690781441,2.172922083,1.588096771,4.979849219,0.772637874,2.630515964,1.091791986,0.177392898,0.509942945,0.931860726,1.138543677,6.590748592,3.930367419,3.675642771,5.134148128,3.081830806,2.749483276,7.618099677,2.83024788,8.379714481,
桃園市中壢區幸福里2鄰環北路559號,255,10.76,23.69888476,住宅大樓(11層含以上有電梯),27,1,0,1,1,1,1,1,0.968525412,1.198761189,6.198394534,0.616840015,1.397742541,0.933908531,5.551711218,0.173213685,2.95076337,0.342046253,0.174236664,1.124332619,1.258178985,1.898940639,4.222775468,3.683375496,14.3402526,5.740064745,1.455211527,12.86012884,2.755271767,5.735302036,
桃園市桃園區中信里30鄰中山路956巷170號,1200,50.62,23.70604504,住宅大樓(11層含以上有電梯),6,2,1,3,2,2,1,1,1.195235373,3.135946101,2.843284465,3.10668868,3.781610478,6.886642191,3.823003616,2.212803366,1.091526577,0.424243243,0.891102047,0.800316635,2.759138818,4.027271697,3.574467082,3.501890474,8.033738905,4.090667022,4.416651284,10.82070771,2.807515805,7.378805774,
桃園市桃園區龍安里2鄰國強十一街67號,1300,54.83,23.709648,住宅大樓(11層含以上有電梯),5,3,1,3,2,2,1,1,1.603489405,3.57534525,3.046373085,3.448565665,4.216081275,6.419244256,4.29430739,1.819079166,1.40365803,0.160957891,0.615703283,1.270227974,3.201819535,4.286733145,3.142999188,3.040710195,8.461826174,4.522964621,4.831253851,10.7261532,2.652944222,6.984358554,
桃園市中壢區永光里21鄰三光路153號,940,39.64,23.71342079,住宅大樓(11層含以上有電梯),15,1,1,3,2,2,1,1,1.261161421,1.693903503,6.264082212,1.579991572,0.301261803,1.001777459,5.37062307,0.877523313,2.704112792,0.784458215,0.598237377,0.799345829,1.09556997,3.164307774,5.251754902,4.836465585,15.75980082,5.983352962,2.088478895,13.07825702,2.441330678,5.568891157,
桃園市平鎮區廣達里1鄰民族路二段23巷18號,598,25.21,23.72074574,住宅大樓(11層含以上有電梯),7,2,0,1,1,1,1,1,1.011845824,1.846911533,7.071570227,2.0024872,1.128258605,1.846201398,5.197860548,0.25806945,2.180421549,0.624935596,0.270101984,0.483140767,0.36292046,3.998256599,5.105224659,5.704541567,16.589143,6.826035526,2.970541453,13.88721909,1.813629967,6.329675036,
桃園市桃園區東門里7鄰朝陽街11號,250,10.53,23.74169041,住宅大樓(11層含以上有電梯),24,2,0,1,1,1,1,1,0.711259472,0.824598102,2.950337049,1.562769717,0.780862327,8.824199095,0.823185075,0.539512421,0.440124833,0.555064086,0.197589116,0.664503075,0.757763719,1.659706492,1.307331368,2.910425111,5.812926177,1.40479086,2.804196641,12.23014551,4.718449549,10.19497162,
桃園市平鎮區廣興里30鄰延平路二段36號,750,31.58,23.74920836,住宅大樓(11層含以上有電梯),9,2,1,2,2,1,1,1,0.295013145,1.211897562,7.666948818,1.608311916,1.498052293,2.05848473,5.360538467,0.190697509,1.279818092,0.187080646,0.165646535,0.478077609,1.091194989,4.010757554,5.256054787,5.786828586,16.47074269,7.348172283,3.204610426,14.47125565,2.558160893,6.997933924,
桃園市平鎮區金星里35鄰大連街130號,673,28.31,23.77251854,住宅大樓(11層含以上有電梯),5,2,0,2,2,1,1,1,0.626885787,2.397395302,9.367319004,5.243967013,0.27430749,6.042426568,4.287930127,3.428824025,1.668568318,0.102865845,0.41392294,0.707165726,4.615693651,3.25102035,1.36363942,9.523670608,19.60784349,6.009895662,7.155826397,18.47803337,2.924823038,10.9678592,
桃園市龜山區文青里22鄰文青二路21號,1050,44.14,23.78794744,住宅大樓(11層含以上有電梯),6,2,1,2,1,1,1,1,7.384120631,9.288956774,8.81582479,9.353573394,8.176462759,0.392304494,0.486417794,2.403519311,2.994490785,0.237128231,1.466992837,2.238962067,3.336082874,2.500062214,2.050777151,6.722252803,1.612773585,1.994112695,7.673322162,16.16929115,3.366643767,8.087169827,
桃園市龜山區大湖里18鄰文三三街20巷18號,1200,50.39,23.81424886,華廈(10層含以下有電梯),21,1,1,3,2,2,1,1,5.737125351,8.655477258,5.819065911,7.403920193,6.538687302,1.192946749,1.199483196,1.039071595,0.435948295,0.704854752,0.249823242,1.29537078,0.760658327,1.541990958,1.504406559,5.213139179,2.244751283,1.969495088,5.859960847,12.86479976,1.830217549,11.4994561,
桃園市龜山區文青里29鄰文學路245號,1370,57.52,23.8178025,住宅大樓(11層含以上有電梯),6,3,1,4,2,2,1,1,7.603916751,9.535083968,8.923450777,9.544996959,8.417364297,0.42583415,0.731241418,2.631308545,3.076031479,0.3206583,1.319582982,2.212041669,3.284822068,2.40325691,2.113657271,6.924822382,1.821804177,1.877707189,7.865605367,16.2394911,3.2349788,8.038737457,
桃園市桃園區汴洲里27鄰大業路二段224號,1070,44.92,23.82012467,住宅大樓(11層含以上有電梯),14,3,1,3,2,2,1,1,0.508781495,3.553113157,3.376285877,1.24669708,0.452703953,7.183435246,2.732195426,0.647303797,1.343977332,0.596446209,0.141028103,0.631342337,1.361219529,4.280028501,3.894632001,1.453893783,4.045602699,0.588393093,0.434052519,10.0968956,3.71775526,9.738768694,
桃園市龜山區龜山里28鄰自強北路30號,510,21.4,23.8317757,公寓(5樓含以下無電梯),40,1,0,3,3,3,0,0,1.653088053,3.218193431,5.326671345,3.423254009,2.381883932,6.283318392,2.341898609,0.772124181,0.932182265,0.080370005,0.171573904,0.60555133,3.533714813,2.796663021,2.652559344,3.11221003,4.652262586,1.986206296,3.932096862,14.29881201,7.482145671,12.15017991,
桃園市桃園區大有里17鄰大有路350號,1358,56.95,23.84547849,住宅大樓(11層含以上有電梯),8,1,2,3,2,2,1,1,0.190069049,2.488982014,4.685882851,2.29959225,1.422057351,7.425956168,1.409267695,0.958113217,1.17252544,0.193854833,0.220552862,0.169618748,2.496368829,3.018819982,2.634628241,1.17243206,4.111299889,0.87407495,1.302176524,11.53899478,4.745685056,10.66710924,
桃園市蘆竹區中山里5鄰福祿一街50號,840,35.22,23.85008518,華廈(10層含以下有電梯),12,1,1,2,2,1,1,1,0.964906505,7.622718381,0.784084477,4.202280076,0.571662851,3.073384174,0.798879196,4.471840524,0.276894905,0.151336007,0.733323179,0.193553749,2.986507087,7.784470236,3.984596157,4.82631493,5.025311994,3.68102544,4.192896671,6.865159376,4.741566719,9.565678961,
桃園市桃園區中寧里23鄰大興西路二段139巷117號,608,25.49,23.85249117,住宅大樓(11層含以上有電梯),14,1,1,1,1,1,1,1,0.239601289,2.777811461,4.050897246,0.992446804,1.596869207,8.116163412,2.637332744,1.162704703,1.651227537,0.278469763,0.121301086,0.318248976,2.239294816,3.723589679,3.393855417,2.98733353,5.822482799,1.913402473,2.181252436,10.15322907,2.683425407,8.471891906,
桃園市桃園區新埔里2鄰經國路441號,1350,56.51,23.88957707,住宅大樓(11層含以上有電梯),23,1,1,3,2,2,1,1,0.337461375,3.432739328,3.520198258,0.603117082,0.361911436,7.22859839,2.82345246,0.298667986,0.913667503,0.283100672,0.239223652,0.375500799,1.236503099,4.259131908,3.884517895,2.070972117,4.692307665,1.049857201,1.086216434,9.815744627,3.104035303,9.116198358,
桃園市八德區福興里3鄰建德路386號,2415,101.08,23.89196676,住宅大樓(11層含以上有電梯),4,3,1,2,2,3,1,1,2.694979354,6.082554708,4.727772255,6.139125938,7.472131032,7.184860495,1.463371943,3.88954218,0.586892531,1.592999379,0.57134778,0.670629584,6.189798152,6.567368502,4.50239351,7.285413538,13.46084279,3.739392584,7.302003856,16.93022825,4.952895542,11.21374319,
桃園市桃園區龍壽里20鄰龍泉二街33號,770,32.2,23.91304348,住宅大樓(11層含以上有電梯),8,2,1,2,1,1,1,1,0.363460839,4.564421586,3.138239083,4.592155997,5.479409618,5.108709583,4.844705575,0.227519864,1.277060731,1.282414098,0.064953507,1.626840907,4.233659069,3.113460617,2.939315622,2.518980924,10.02412891,5.804324593,4.347143173,11.64871887,3.461629543,6.784292935,
桃園市桃園區瑞慶里12鄰莊敬路二段179之1號,1250,52.25,23.92344498,住宅大樓(11層含以上有電梯),18,3,1,4,2,2,1,1,0.634258172,4.289301995,3.357033606,0.814303356,1.479919775,6.666468001,2.503711662,1.60068144,0.686905764,0.223989148,0.171688984,0.674465485,1.25762877,5.215117596,4.763092663,3.381609903,5.729690792,2.40473397,2.351415577,8.671523163,1.808450336,7.826711909,
桃園市中壢區忠義里14鄰中園路36之13號,340,14.21,23.9268121,住宅大樓(11層含以上有電梯),12,3,0,1,1,1,1,1,0.807289238,1.705026666,6.173169109,1.184559701,2.121745091,1.565870061,5.650561476,0.824313823,2.247645382,0.410022464,0.859097502,1.359818368,1.797977827,1.481002707,3.794606726,3.206721695,13.67008291,5.646979561,1.588086085,12.69394097,2.489516281,5.822754458,
桃園市中壢區篤行里19鄰興仁路二段648巷26號,645,26.93,23.95098403,住宅大樓(11層含以上有電梯),9,1,0,2,1,1,1,1,1.067303045,3.943243798,3.970389072,3.734079288,4.977785805,4.499004313,3.378079803,0.998396093,1.288657157,1.041502912,0.642765813,1.287688403,4.065660071,3.432979511,4.743945173,4.128687458,12.21832499,6.038290832,4.322674593,13.90157044,4.354090463,8.040108385,
桃園市桃園區西門里2鄰民族路256號,2380,99.33,23.96053559,住宅大樓(11層含以上有電梯),13,2,2,3,2,3,1,1,0.085102386,1.105196562,2.733849454,1.775781754,1.395832782,9.20476959,1.437195243,0.44129657,0.519825703,0.273760479,0.230963513,0.24863937,0.810019463,2.070917844,1.773239741,3.205069203,6.163092374,2.003988954,2.893841458,11.82554512,4.194628131,9.579050827,
桃園市龜山區山頂里28鄰明興街221巷30弄9號,690,28.79,23.96665509,華廈(10層含以下有電梯),19,1,0,3,1,1,1,1,1.700559979,2.148835648,3.611474101,1.887641525,2.226873775,8.346483279,1.309763747,1.499176135,1.192316571,1.191762898,0.876914409,0.682943531,2.527867404,1.240638318,1.413851628,4.346057181,6.560939228,1.334937288,4.801666222,14.81312753,7.35119634,12.62925568,
桃園市桃園區瑞慶里3鄰明德街13巷10號,725,30.25,23.96694215,住宅大樓(11層含以上有電梯),27,2,0,3,2,2,1,1,0.824976531,4.062004522,3.675771737,0.780720705,1.571515068,6.975748351,2.825026823,1.577689845,0.907887773,0.468049929,0.373196078,0.432946002,1.527004052,5.002390997,4.665355712,3.444445016,5.908307925,2.421938865,2.433091019,8.873070758,1.726159287,7.741083943,
桃園市桃園區西埔里9鄰永安路1216巷6號,280,11.68,23.97260274,住宅大樓(11層含以上有電梯),11,1,0,1,1,1,1,1,1.509463411,4.222903616,4.701247374,2.005089747,2.856754742,6.668238836,3.952949455,2.6948485,1.879491969,1.718922336,0.725874643,1.465416103,2.879836518,5.19928768,3.485934548,3.762981325,7.240408226,3.551940633,3.673088936,8.953476179,1.100546864,6.668238836,
桃園市桃園區西埔里9鄰永安路1216巷6號,280,11.68,23.97260274,住宅大樓(11層含以上有電梯),11,1,0,1,1,1,1,1,1.509463411,4.222903616,4.701247374,2.005089747,2.856754742,6.668238836,3.952949455,2.6948485,1.879491969,1.718922336,0.725874643,1.465416103,2.879836518,5.19928768,3.485934548,3.762981325,7.240408226,3.551940633,3.673088936,8.953476179,1.100546864,6.668238836,
桃園市龜山區龍壽里5鄰萬壽路一段542號,870,36.28,23.98015436,華廈(10層含以下有電梯),10,1,1,2,2,1,1,1,7.191926334,8.785350553,10.20874828,8.951608004,7.857023978,2.942810746,2.147257484,3.251879681,1.302296025,0.706897804,0.958848339,0.958848339,5.759467934,5.039114373,4.192889409,7.190498948,3.043157146,4.565243309,8.224959673,17.74657923,5.941297978,6.832855377,
桃園市桃園區汴洲里33鄰幸福路270號,900,37.52,23.98720682,住宅大樓(11層含以上有電梯),5,2,1,2,1,2,1,1,0.664206446,4.705649449,2.393182345,1.201095065,1.117236511,5.973843279,1.676859283,1.584751262,0.548776723,0.872271346,0.758911923,0.956215109,0.211722913,5.547202022,4.817535623,2.821949628,4.785005855,2.087966076,1.82096563,8.599535909,2.736627855,8.656952082,
桃園市龜山區文青里29鄰文學路245號,1380,57.52,23.99165508,住宅大樓(11層含以上有電梯),6,2,1,4,2,2,1,1,7.603916751,9.535083968,8.923450777,9.544996959,8.417364297,0.42583415,0.731241418,2.631308545,3.076031479,0.3206583,1.319582982,2.212041669,3.284822068,2.40325691,2.113657271,6.924822382,1.821804177,1.877707189,7.865605367,16.2394911,3.2349788,8.038737457,
桃園市大園區青峰里11鄰大勇路33號,2376,98.89,24.02669633,華廈(10層含以下有電梯),7,1,2,4,2,3,1,1,0.261256403,7.321450331,0.2371212,6.794226045,6.156805508,0.814032809,0.182968916,5.294568612,4.355212496,2.56965411,1.300246854,1.659792707,6.726701075,4.986505735,3.826890243,4.288323796,11.43124595,0.982416179,4.79327636,6.862600587,3.947986869,0.814032809,
桃園市大園區青峰里14鄰青峰路二段217號,1688,70.22,24.0387354,華廈(10層含以下有電梯),9,2,1,3,2,2,1,1,0.710746536,7.407175808,0.200993295,6.865608266,6.307737868,1.203050162,0.498699602,5.403181555,3.94221292,2.949232719,0.855884803,2.086612705,6.520419948,4.929415492,3.576434329,4.0798095,11.18620586,0.699203407,4.849265708,6.668957593,3.873086429,1.203050162,
桃園市平鎮區廣興里30鄰延平路二段48號,1480,61.55,24.04549147,住宅大樓(11層含以上有電梯),9,3,1,4,2,2,1,1,0.264359232,1.175555932,7.685676935,1.583822467,1.517228917,2.064707799,5.389863406,0.224729016,1.244910321,0.203329557,0.123681202,0.433430053,1.055572349,4.000128748,5.280315009,5.777915994,16.44888592,7.332475224,3.207383145,14.48807663,2.608164614,7.021399642,
桃園市桃園區福元里13鄰大業路一段226號,970,40.33,24.05157451,華廈(10層含以下有電梯),17,2,1,3,2,2,1,1,0.146010457,2.156391544,4.282137228,2.084998046,1.232845064,7.866164324,1.233680849,1.049041101,0.830939634,0.431408557,0.180141223,0.356795812,2.115431887,2.797141053,2.410217028,1.59718183,4.55703365,0.992819385,1.478049981,11.45732859,4.447396434,10.31075916,
桃園市桃園區大林里11鄰樹仁三街15巷8號,1188,49.36,24.06807131,住宅大樓(11層含以上有電梯),8,3,1,3,2,2,1,1,1.043626068,1.813217465,2.309984282,1.137767161,2.613017828,9.728932586,0.122489935,1.142561533,0.439657009,0.918162228,0.834914371,0.928345655,2.096707911,1.016197767,1.401404989,5.085982306,7.634492398,1.934052022,5.281003144,14.71703005,6.987788173,11.81430468,
桃園市桃園區同安里9鄰同安街203號,1150,47.78,24.06864797,華廈(10層含以下有電梯),19,2,1,4,2,2,1,1,0.254774203,3.145768656,3.854354957,0.564323768,0.718433918,7.52960958,2.633500191,0.308963,1.104332332,0.187168184,0.305801258,0.712529086,1.539756918,4.003493624,3.635963964,2.238772423,4.970197779,1.164836022,1.329000035,9.978983187,3.016728808,8.993742674,
桃園市桃園區瑞慶里13鄰瑞慶路399之1號,700,29.08,24.07152682,住宅大樓(11層含以上有電梯),27,1,0,3,2,2,1,1,0.814377918,4.117879965,3.632284118,0.809003323,1.583600855,6.921225035,2.776850526,1.608576418,0.891896425,0.472534912,0.348779571,0.487110322,1.501841065,5.057413677,4.719703629,3.464016731,5.906924731,2.44810491,2.448559616,8.81821389,1.703934193,7.722502835,
桃園市中壢區中興里13鄰榮安十三街236巷11號,552,22.93,24.07326646,華廈(10層含以下有電梯),21,2,0,2,2,1,1,1,1.44968685,3.511376007,4.298935389,3.2234097,4.403345169,3.87844602,4.083857947,0.294518214,0.669413957,0.407362928,0.30092733,0.739704797,3.632777854,2.716583454,4.123847531,3.494563429,12.22013357,6.550425678,3.627242771,13.31958369,3.646005819,7.331946528,
桃園市蘆竹區營盤里8鄰六福路257號,1718,71.33,24.08523763,住宅大樓(11層含以上有電梯),24,2,1,4,2,3,1,1,1.330389474,8.227704613,1.332965064,4.823780172,1.161086726,2.519446309,1.349011068,5.080755865,0.89527052,0.190858651,1.297339219,0.746090667,3.604329069,7.785984263,4.110668658,5.341109894,5.259061476,3.063389991,4.761051583,6.654216907,5.293280388,9.88916117,
桃園市龜山區南美里14鄰南祥路81之2號,1000,41.48,24.10800386,住宅大樓(11層含以上有電梯),16,3,1,3,2,2,1,1,1.102428361,6.685109625,0.388335236,3.285802765,0.622874303,3.998038969,0.379285799,3.534285065,0.421539065,0.316846937,0.214598485,0.807821125,2.056373907,7.458847154,4.188359235,3.978459688,4.594630976,3.722319,3.282935444,7.450924093,4.100553721,9.344770358,
桃園市桃園區福元里12鄰大業路一段158號,600,24.86,24.13515688,住宅大樓(11層含以上有電梯),17,3,0,2,2,1,1,1,0.21220286,2.07558153,4.202390455,2.114033677,1.16584062,7.939796772,1.168357833,1.027021796,0.751105988,0.502277093,0.099012418,0.402895126,2.034313932,2.722774161,2.336022484,1.67282372,4.629610865,1.069719881,1.555950037,11.50176646,4.453984733,10.30044358,
桃園市中壢區篤行里19鄰興仁路二段648巷26號,650,26.93,24.13665058,住宅大樓(11層含以上有電梯),9,2,0,2,2,1,1,1,1.067303045,3.943243798,3.970389072,3.734079288,4.977785805,4.499004313,3.378079803,0.998396093,1.288657157,1.041502912,0.642765813,1.287688403,4.065660071,3.432979511,4.743945173,4.128687458,12.21832499,6.038290832,4.322674593,13.90157044,4.354090463,8.040108385,
桃園市桃園區瑞慶里11鄰莊敬路二段195號,1038,42.97,24.15638818,住宅大樓(11層含以上有電梯),18,1,1,3,2,2,1,1,0.721544808,4.344472869,3.381088673,0.898475109,1.571197048,6.652310732,2.514705075,1.688496569,0.769187538,0.300870255,0.263052092,0.717079061,1.322457808,5.274834742,4.694579774,3.473037715,5.812312181,2.49543364,2.442657647,8.606922367,1.719441851,7.736579144,
桃園市中壢區中建里12鄰中平路137號,318,13.16,24.16413374,住宅大樓(11層含以上有電梯),25,1,0,1,1,1,1,1,0.480642872,0.342853331,7.101278016,0.592577514,1.198972109,1.40333395,6.33705873,0.185493904,1.821782585,0.433537794,0.187094809,0.65530629,0.260015667,3.068518383,5.383858574,4.853074527,15.45938648,6.708924584,2.432618596,13.85058848,3.338773717,6.529800489,
桃園市桃園區瑞慶里13鄰瑞慶路395之1號,730,30.2,24.17218543,住宅大樓(11層含以上有電梯),27,2,0,3,2,2,1,1,0.793505125,4.11148215,3.619573173,0.78991343,1.562394404,6.916196145,2.766622641,1.589831893,0.871632716,0.455724407,0.329548439,0.479277531,1.483217845,5.049820779,4.711341858,3.443385715,5.885574245,2.428402813,2.427560408,8.826121493,1.724419899,7.74330537,
桃園市蘆竹區長興里14鄰南崁路一段288之2號,782,32.35,24.17310665,住宅大樓(11層含以上有電梯),13,3,1,2,2,1,1,1,0.413760638,7.84610074,1.79974782,4.261808628,1.061271141,2.996507909,1.612868721,4.735903439,1.220440292,0.223434938,0.977272332,1.177370328,3.223595624,8.699586539,2.698184077,5.538484411,6.195015566,4.201546985,4.73157108,5.8001841,4.07881101,8.377140642,
桃園市桃園區寶民里1鄰寶山街169號,760,31.43,24.18071906,華廈(10層含以下有電梯),19,2,1,2,2,1,1,1,0.334763386,2.583211868,4.504187083,2.005205173,1.538003315,7.464799887,1.593593194,1.212426654,1.254640656,0.174211885,0.48052735,0.384114445,2.531808723,3.188408439,2.80160619,1.196229812,4.165212145,0.618961427,1.083929722,11.25013445,4.462377015,10.40068087,
桃園市桃園區北埔里3鄰敬三街209巷21號,820,33.9,24.18879056,華廈(10層含以下有電梯),27,1,0,3,2,2,1,1,0.824245562,4.489068234,3.334458883,1.046151978,1.691647615,6.548787114,2.449187499,1.831783223,0.855755644,0.393420672,0.398480676,0.857589722,1.360332793,5.42182435,4.544479751,3.595030611,5.888435775,2.629999636,2.56163827,8.458146414,1.623984353,7.630548707,
